iter,ll,accept,sd,spp,foc_sp,nei_sp
74,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
74,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
74,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
74,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
74,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
74,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
74,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
74,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
74,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
74,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
74,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
74,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
74,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
74,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
75,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
75,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
75,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
75,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
75,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
75,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
75,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
75,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
75,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
75,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
75,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
75,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
75,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
75,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
75,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
75,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
76,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
76,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
76,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
76,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
76,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
76,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
76,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
76,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
76,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
76,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
76,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
76,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
76,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
76,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
76,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
76,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
77,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
77,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
77,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
77,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
77,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
77,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
77,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
77,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
77,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
77,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
77,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
77,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
77,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
77,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
77,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
77,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
78,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
78,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
78,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
78,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
78,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
78,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
78,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
78,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
78,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
78,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
78,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
78,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
78,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
78,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
78,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
78,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
79,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
79,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
79,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
79,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
79,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
79,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
79,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
79,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
79,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
79,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
79,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
79,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
79,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
79,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
79,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
79,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
80,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
80,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
80,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
80,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
80,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
80,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
80,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
80,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
80,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
80,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
80,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
80,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
80,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
80,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
80,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
80,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
81,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
81,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
81,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
81,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
81,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
81,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
81,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
81,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
81,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
81,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
81,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
81,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
81,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
81,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
81,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
81,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
82,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
82,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
82,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
82,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
82,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
82,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
82,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
82,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
82,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
82,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
82,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
82,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
82,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
82,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
82,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
82,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
83,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
83,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
83,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
83,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
83,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
83,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
83,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
83,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
83,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
83,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
83,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
83,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
83,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
83,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
83,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
83,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
84,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
84,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
84,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
84,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
84,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
84,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
84,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
84,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
84,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
84,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
84,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
84,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
84,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
84,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
84,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
84,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
85,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
85,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
85,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
85,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
85,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
85,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
85,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
85,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
85,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
85,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
85,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
85,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
85,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
85,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
85,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
85,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
86,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
86,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
86,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
86,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
86,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
86,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
86,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
86,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
86,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
86,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
86,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
86,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
86,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
86,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
86,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
86,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
87,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
87,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
87,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
87,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
87,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
87,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
87,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
87,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
87,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
87,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
87,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
87,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
87,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
87,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
87,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
87,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
88,-1572.0428547000813,0,-0.003013539171146863,0.0023357051655105415,Lupinus argenteus,Lupinus argenteus
88,-1572.0428547000813,0,0.038865172161504334,-0.002013243053467506,Ivesia gordonii,Lupinus argenteus
88,-1572.0428547000813,0,1.2750104915922392e-4,-4.440572873565747e-4,Eriogonum umbellatum,Lupinus argenteus
88,-1572.0428547000813,0,-0.026855234896934588,-2.027146835618988e-4,Heterotheca villosa,Lupinus argenteus
88,-1572.0428547000813,0,0.03919437496381259,-0.003862775703044556,Lupinus argenteus,Ivesia gordonii
88,-1572.0428547000813,0,0.04801577330204208,-0.00124908399036391,Ivesia gordonii,Ivesia gordonii
88,-1572.0428547000813,0,-0.0018052396911216817,0.0020568751047926083,Eriogonum umbellatum,Ivesia gordonii
88,-1572.0428547000813,0,0.047588231641696066,8.038749078111381e-4,Heterotheca villosa,Ivesia gordonii
88,-1572.0428547000813,0,-0.027867586276014683,-0.0018911234063653643,Lupinus argenteus,Eriogonum umbellatum
88,-1572.0428547000813,0,0.012682737731372656,-0.004345852979622968,Ivesia gordonii,Eriogonum umbellatum
88,-1572.0428547000813,0,-0.021814104193106216,-2.4622924976115097e-5,Eriogonum umbellatum,Eriogonum umbellatum
88,-1572.0428547000813,0,-0.03676439206130451,-1.405181268655025e-4,Heterotheca villosa,Eriogonum umbellatum
88,-1572.0428547000813,0,0.06767251540381597,-0.0013812690380692475,Lupinus argenteus,Heterotheca villosa
88,-1572.0428547000813,0,0.01809377159951274,0.0026606701481817576,Ivesia gordonii,Heterotheca villosa
88,-1572.0428547000813,0,0.007562073180541117,-2.724086686957325e-4,Eriogonum umbellatum,Heterotheca villosa
88,-1572.0428547000813,0,-0.0076811711811485646,-0.0013703517707568337,Heterotheca villosa,Heterotheca villosa
89,-1572.5534375394411,1,0.001913700871210405,0.002097985089099992,Lupinus argenteus,Lupinus argenteus
89,-1572.5534375394411,1,0.038012098706199024,-0.0023985712409628542,Ivesia gordonii,Lupinus argenteus
89,-1572.5534375394411,1,-0.0034505015524603825,-0.001084857166622791,Eriogonum umbellatum,Lupinus argenteus
89,-1572.5534375394411,1,-0.03402981833662552,-4.8144251383532824e-5,Heterotheca villosa,Lupinus argenteus
89,-1572.5534375394411,1,0.03295745074786965,-0.0041899238823390325,Lupinus argenteus,Ivesia gordonii
89,-1572.5534375394411,1,0.0372180101692514,-0.0015386568203850236,Ivesia gordonii,Ivesia gordonii
89,-1572.5534375394411,1,-0.004674601470885472,8.243192002610825e-4,Eriogonum umbellatum,Ivesia gordonii
89,-1572.5534375394411,1,0.04900924611384787,2.73988729468998e-4,Heterotheca villosa,Ivesia gordonii
89,-1572.5534375394411,1,-0.02955678600381683,-0.0024187259688429517,Lupinus argenteus,Eriogonum umbellatum
89,-1572.5534375394411,1,0.0026153320888352254,-0.004654717608304959,Ivesia gordonii,Eriogonum umbellatum
89,-1572.5534375394411,1,-0.007240805666737309,-1.530628536714963e-4,Eriogonum umbellatum,Eriogonum umbellatum
89,-1572.5534375394411,1,-0.04691794583616454,-8.322246129556549e-4,Heterotheca villosa,Eriogonum umbellatum
