iter,ll,accept,alpha
1019,-46215.75427152027,NA,0.7536751476139674
1020,-46215.75427152027,NA,0.7536751476139674
1021,-46215.75427152027,NA,0.7536751476139674
1022,-46215.231514093924,NA,0.7573367920586461
1023,-46214.55509103942,NA,0.7657588834329523
1024,-46214.55509103942,NA,0.7657588834329523
1025,-46214.55509103942,NA,0.7657588834329523
1026,-46214.55509103942,NA,0.7657588834329523
1027,-46214.55509103942,NA,0.7657588834329523
1028,-46214.55509103942,NA,0.7657588834329523
1029,-46214.55509103942,NA,0.7657588834329523
1030,-46215.27427742167,NA,0.756996320986205
1031,-46215.79979672553,NA,0.7855001990097789
1032,-46215.69347882063,NA,0.7848251958627008
1033,-46215.69347882063,NA,0.7848251958627008
1034,-46215.69347882063,NA,0.7848251958627008
1035,-46215.69347882063,NA,0.7848251958627008
1036,-46215.69347882063,NA,0.7848251958627008
1037,-46214.79304982773,NA,0.7616565288427634
1038,-46214.79304982773,NA,0.7616565288427634
1039,-46214.79304982773,NA,0.7616565288427634
1040,-46214.5984954882,NA,0.7647295146652874
1041,-46214.5984954882,NA,0.7647295146652874
1042,-46214.520888695086,NA,0.7718593594244351
1043,-46215.258655830396,NA,0.7571195939466615
1044,-46214.790727639236,NA,0.7770656631446597
1045,-46214.790727639236,NA,0.7770656631446597
1046,-46214.790727639236,NA,0.7770656631446597
1047,-46214.8357279088,NA,0.761135212848291
1048,-46214.8357279088,NA,0.761135212848291
1049,-46214.51717439711,NA,0.7670031141515948
1050,-46214.84583425171,NA,0.7777429062823895
1051,-46214.84583425171,NA,0.7777429062823895
1052,-46214.776968715414,NA,0.7618624088165871
1053,-46214.776968715414,NA,0.7618624088165871
1054,-46214.776968715414,NA,0.7618624088165871
1055,-46214.776968715414,NA,0.7618624088165871
1056,-46218.27569949056,NA,0.7970204715852051
1057,-46214.671993030235,NA,0.763379070847708
1058,-46214.671993030235,NA,0.763379070847708
1059,-46214.671993030235,NA,0.763379070847708
1060,-46214.671993030235,NA,0.763379070847708
1061,-46214.671993030235,NA,0.763379070847708
1062,-46214.671993030235,NA,0.763379070847708
1063,-46214.671993030235,NA,0.763379070847708
1064,-46214.671993030235,NA,0.763379070847708
1065,-46214.671993030235,NA,0.763379070847708
1066,-46214.671993030235,NA,0.763379070847708
1067,-46214.671993030235,NA,0.763379070847708
1068,-46214.64124778152,NA,0.7639029688322385
1069,-46214.64124778152,NA,0.7639029688322385
1070,-46214.64124778152,NA,0.7639029688322385
1071,-46214.64124778152,NA,0.7639029688322385
1072,-46214.64124778152,NA,0.7639029688322385
1073,-46214.64124778152,NA,0.7639029688322385
1074,-46214.58359880351,NA,0.7736671260206017
1075,-46214.58359880351,NA,0.7736671260206017
1076,-46214.58359880351,NA,0.7736671260206017
1077,-46214.58359880351,NA,0.7736671260206017
1078,-46214.58359880351,NA,0.7736671260206017
1079,-46214.58359880351,NA,0.7736671260206017
1080,-46214.58359880351,NA,0.7736671260206017
1081,-46214.71877415178,NA,0.7760808703809674
1082,-46214.97123955816,NA,0.7791125938265681
1083,-46214.97123955816,NA,0.7791125938265681
1084,-46214.6779802331,NA,0.7632823262086446
1085,-46214.6779802331,NA,0.7632823262086446
1086,-46214.6779802331,NA,0.7632823262086446
1087,-46214.6779802331,NA,0.7632823262086446
1088,-46214.712070327914,NA,0.7627585741264935
1089,-46214.712070327914,NA,0.7627585741264935
1090,-46214.712070327914,NA,0.7627585741264935
1091,-46214.712070327914,NA,0.7627585741264935
1092,-46214.73377927492,NA,0.776297643457421
1093,-46214.823106884774,NA,0.7774703554303426
1094,-46215.61225644928,NA,0.784289667033765
1095,-46214.82961518621,NA,0.7775493180198415
1096,-46214.82961518621,NA,0.7775493180198415
1097,-46214.82961518621,NA,0.7775493180198415
1098,-46214.82961518621,NA,0.7775493180198415
1099,-46214.82961518621,NA,0.7775493180198415
1100,-46214.82961518621,NA,0.7775493180198415
1101,-46214.82961518621,NA,0.7775493180198415
1102,-46214.746395622176,NA,0.7764748547123018
1103,-46214.746395622176,NA,0.7764748547123018
1104,-46214.746395622176,NA,0.7764748547123018
1105,-46214.746395622176,NA,0.7764748547123018
1106,-46214.84091580302,NA,0.761074089326459
1107,-46214.84091580302,NA,0.761074089326459
1108,-46214.880383325304,NA,0.7781412605218123
1109,-46214.880383325304,NA,0.7781412605218123
1110,-46214.79687844892,NA,0.7616083226098351
1111,-46214.79687844892,NA,0.7616083226098351
1112,-46214.79687844892,NA,0.7616083226098351
1113,-46214.79687844892,NA,0.7616083226098351
1114,-46214.79687844892,NA,0.7616083226098351
1115,-46214.79687844892,NA,0.7616083226098351
1116,-46214.79687844892,NA,0.7616083226098351
1117,-46214.79687844892,NA,0.7616083226098351
1118,-46214.79687844892,NA,0.7616083226098351
1119,-46216.40041244948,NA,0.7888940142763897
1120,-46216.40041244948,NA,0.7888940142763897
1121,-46216.40041244948,NA,0.7888940142763897
1122,-46215.9541415088,NA,0.7864342619550939
1123,-46215.9541415088,NA,0.7864342619550939
1124,-46215.9541415088,NA,0.7864342619550939
1125,-46218.11180063051,NA,0.7964019598843782
1126,-46218.11180063051,NA,0.7964019598843782
1127,-46214.75608004877,NA,0.7621386445576362
1128,-46214.57829795942,NA,0.7651767338018518
1129,-46214.568084357954,NA,0.7654222755107455
1130,-46214.568084357954,NA,0.7654222755107455
1131,-46214.79493790422,NA,0.7616327182568965
1132,-46218.259837962156,NA,0.7422906560096143
1133,-46218.259837962156,NA,0.7422906560096143
1134,-46214.956168534416,NA,0.7789581642992621
1135,-46214.956168534416,NA,0.7789581642992621
1136,-46214.48925552582,NA,0.7690850802403266
1137,-46214.48925552582,NA,0.7690850802403266
1138,-46214.48925552582,NA,0.7690850802403266
1139,-46214.48925552582,NA,0.7690850802403266
1140,-46214.56576845902,NA,0.7654801225020798
1141,-46214.93741642262,NA,0.7787625360592366
1142,-46214.93741642262,NA,0.7787625360592366
1143,-46214.51694484807,NA,0.7716997776786289
1144,-46214.51694484807,NA,0.7716997776786289
1145,-46214.51694484807,NA,0.7716997776786289
1146,-46214.51694484807,NA,0.7716997776786289
1147,-46214.51694484807,NA,0.7716997776786289
1148,-46214.90428336279,NA,0.7603611042869022
1149,-46214.90428336279,NA,0.7603611042869022
1150,-46214.90428336279,NA,0.7603611042869022
1151,-46214.90428336279,NA,0.7603611042869022
1152,-46214.90428336279,NA,0.7603611042869022
1153,-46214.90428336279,NA,0.7603611042869022
1154,-46214.90428336279,NA,0.7603611042869022
1155,-46214.90428336279,NA,0.7603611042869022
1156,-46214.90428336279,NA,0.7603611042869022
1157,-46214.81660183747,NA,0.7613646128659727
1158,-46215.31691344121,NA,0.7821609497047991
1159,-46215.95696360355,NA,0.7864508824790027
1160,-46215.95696360355,NA,0.7864508824790027
1161,-46215.95696360355,NA,0.7864508824790027
1162,-46215.95696360355,NA,0.7864508824790027
1163,-46215.95696360355,NA,0.7864508824790027
1164,-46215.95696360355,NA,0.7864508824790027
1165,-46217.08168438107,NA,0.7921630229993781
1166,-46214.551746524194,NA,0.7658507742353708
1167,-46214.502247867575,NA,0.7709723918004922
1168,-46214.755935117224,NA,0.7621405982792859
1169,-46214.755935117224,NA,0.7621405982792859
1170,-46214.755935117224,NA,0.7621405982792859
1171,-46214.9610288755,NA,0.7597677155603587
1172,-46214.9610288755,NA,0.7597677155603587
1173,-46214.9610288755,NA,0.7597677155603587
1174,-46214.9610288755,NA,0.7597677155603587
1175,-46214.9610288755,NA,0.7597677155603587
1176,-46215.49733709033,NA,0.7834984584754907
1177,-46214.64713877978,NA,0.7749323044758614
1178,-46214.64713877978,NA,0.7749323044758614
1179,-46214.64713877978,NA,0.7749323044758614
1180,-46214.64713877978,NA,0.7749323044758614
1181,-46214.64713877978,NA,0.7749323044758614
1182,-46214.64713877978,NA,0.7749323044758614
1183,-46214.64713877978,NA,0.7749323044758614
1184,-46214.64713877978,NA,0.7749323044758614
1185,-46214.64713877978,NA,0.7749323044758614
1186,-46214.49267923738,NA,0.7702161963766347
1187,-46214.49267923738,NA,0.7702161963766347
1188,-46216.45396592287,NA,0.7498208942344399
1189,-46215.43343105402,NA,0.7558043680582651
1190,-46215.43343105402,NA,0.7558043680582651
1191,-46214.94056585549,NA,0.7599773483417881
1192,-46214.59936080778,NA,0.7740128985676499
1193,-46214.59936080778,NA,0.7740128985676499
1194,-46214.89363681807,NA,0.7782894286927062
1195,-46214.48968554175,NA,0.7689585330493975
1196,-46214.48968554175,NA,0.7689585330493975
1197,-46214.48968554175,NA,0.7689585330493975
1198,-46214.48968554175,NA,0.7689585330493975
1199,-46214.48968554175,NA,0.7689585330493975
1200,-46214.48968554175,NA,0.7689585330493975
1201,-46214.49517919054,NA,0.7704645512318687
1202,-46214.49517919054,NA,0.7704645512318687
1203,-46214.49517919054,NA,0.7704645512318687
1204,-46214.49517919054,NA,0.7704645512318687
1205,-46214.49517919054,NA,0.7704645512318687
1206,-46214.49517919054,NA,0.7704645512318687
1207,-46214.87275727986,NA,0.7780548780730316
1208,-46214.87275727986,NA,0.7780548780730316
1209,-46214.87275727986,NA,0.7780548780730316
1210,-46214.67547967467,NA,0.7754125565419525
1211,-46214.67547967467,NA,0.7754125565419525
1212,-46214.67547967467,NA,0.7754125565419525
1213,-46214.4907005239,NA,0.7687583071485252
1214,-46214.51365983467,NA,0.7671538950079796
1215,-46214.51365983467,NA,0.7671538950079796
1216,-46214.51365983467,NA,0.7671538950079796
1217,-46214.51365983467,NA,0.7671538950079796
1218,-46214.51365983467,NA,0.7671538950079796
1219,-46214.51365983467,NA,0.7671538950079796
1220,-46214.51365983467,NA,0.7671538950079796
1221,-46214.51365983467,NA,0.7671538950079796
1222,-46214.51365983467,NA,0.7671538950079796
1223,-46214.51365983467,NA,0.7671538950079796
1224,-46214.51365983467,NA,0.7671538950079796
1225,-46214.51365983467,NA,0.7671538950079796
1226,-46214.51365983467,NA,0.7671538950079796
1227,-46214.51365983467,NA,0.7671538950079796
1228,-46214.51365983467,NA,0.7671538950079796
1229,-46214.51365983467,NA,0.7671538950079796
1230,-46214.51365983467,NA,0.7671538950079796
1231,-46214.51365983467,NA,0.7671538950079796
1232,-46214.51365983467,NA,0.7671538950079796
1233,-46214.51365983467,NA,0.7671538950079796
1234,-46214.51365983467,NA,0.7671538950079796
1235,-46214.51365983467,NA,0.7671538950079796
1236,-46214.51365983467,NA,0.7671538950079796
1237,-46214.50382580023,NA,0.7676452377663234
1238,-46214.50382580023,NA,0.7676452377663234
1239,-46214.81569663396,NA,0.7773795165413695
1240,-46214.961075775806,NA,0.7597672403804823
1241,-46214.961075775806,NA,0.7597672403804823
1242,-46214.961075775806,NA,0.7597672403804823
1243,-46215.19986081986,NA,0.7812149779192863
1244,-46215.19986081986,NA,0.7812149779192863
1245,-46215.19986081986,NA,0.7812149779192863
1246,-46215.19986081986,NA,0.7812149779192863
1247,-46215.19986081986,NA,0.7812149779192863
1248,-46214.69666705564,NA,0.7757482643870421
1249,-46214.51027587906,NA,0.7673095762684056
1250,-46214.51027587906,NA,0.7673095762684056
1251,-46214.51027587906,NA,0.7673095762684056
1252,-46216.30147848763,NA,0.7505933874478323
1253,-46216.78261997023,NA,0.7482514889485504
1254,-46216.78261997023,NA,0.7482514889485504
1255,-46216.78261997023,NA,0.7482514889485504
1256,-46216.78261997023,NA,0.7482514889485504
1257,-46215.10708920014,NA,0.7804092358105981
1258,-46215.10708920014,NA,0.7804092358105981
1259,-46215.57853318768,NA,0.784061769661464
1260,-46215.57853318768,NA,0.784061769661464
1261,-46215.57853318768,NA,0.784061769661464
1262,-46215.57853318768,NA,0.784061769661464
1263,-46215.57853318768,NA,0.784061769661464
1264,-46215.21348624228,NA,0.7574832617384306
1265,-46215.21348624228,NA,0.7574832617384306
1266,-46215.21348624228,NA,0.7574832617384306
1267,-46215.21348624228,NA,0.7574832617384306
1268,-46215.024239781145,NA,0.779637575169752
1269,-46215.024239781145,NA,0.779637575169752
1270,-46215.024239781145,NA,0.779637575169752
1271,-46215.024239781145,NA,0.779637575169752
1272,-46215.024239781145,NA,0.779637575169752
1273,-46215.024239781145,NA,0.779637575169752
1274,-46215.024239781145,NA,0.779637575169752
1275,-46215.024239781145,NA,0.779637575169752
1276,-46214.48946585653,NA,0.7690171910213105
1277,-46214.48946585653,NA,0.7690171910213105
1278,-46214.78137047247,NA,0.7769447464077266
1279,-46214.78137047247,NA,0.7769447464077266
1280,-46214.58057563114,NA,0.7735976076193838
1281,-46214.4945961938,NA,0.7682973949663235
1282,-46214.4945961938,NA,0.7682973949663235
1283,-46214.4945961938,NA,0.7682973949663235
1284,-46214.4945961938,NA,0.7682973949663235
1285,-46214.4945961938,NA,0.7682973949663235
1286,-46214.4945961938,NA,0.7682973949663235
1287,-46215.24096014123,NA,0.7815552895222274
1288,-46215.24096014123,NA,0.7815552895222274
1289,-46215.24096014123,NA,0.7815552895222274
1290,-46215.24096014123,NA,0.7815552895222274
1291,-46214.624456798076,NA,0.7745161372126234
1292,-46214.624456798076,NA,0.7745161372126234
1293,-46214.857683733935,NA,0.7608795584700949
1294,-46214.857683733935,NA,0.7608795584700949
1295,-46214.857683733935,NA,0.7608795584700949
1296,-46214.51161746009,NA,0.7714652049125909
1297,-46214.51161746009,NA,0.7714652049125909
1298,-46214.51161746009,NA,0.7714652049125909
1299,-46214.494286927016,NA,0.768326398645221
1300,-46214.4894946811,NA,0.7696995953791691
1301,-46214.4894946811,NA,0.7696995953791691
1302,-46214.4894946811,NA,0.7696995953791691
1303,-46214.4894946811,NA,0.7696995953791691
1304,-46214.69454721925,NA,0.7630223582504705
1305,-46214.69454721925,NA,0.7630223582504705
1306,-46214.69454721925,NA,0.7630223582504705
1307,-46214.69454721925,NA,0.7630223582504705
1308,-46214.69454721925,NA,0.7630223582504705
1309,-46214.69454721925,NA,0.7630223582504705
1310,-46214.69454721925,NA,0.7630223582504705
1311,-46214.492722512085,NA,0.7684878826472277
1312,-46214.492722512085,NA,0.7684878826472277
1313,-46214.492722512085,NA,0.7684878826472277
1314,-46214.492722512085,NA,0.7684878826472277
1315,-46214.501970051686,NA,0.7677548323507679
1316,-46214.501970051686,NA,0.7677548323507679
1317,-46214.501970051686,NA,0.7677548323507679
1318,-46214.501970051686,NA,0.7677548323507679
1319,-46214.99868511322,NA,0.7593935196649853
1320,-46214.99868511322,NA,0.7593935196649853
1321,-46214.99868511322,NA,0.7593935196649853
1322,-46214.99868511322,NA,0.7593935196649853
1323,-46214.86203208246,NA,0.7608298398104666
1324,-46214.86203208246,NA,0.7608298398104666
1325,-46215.39583638045,NA,0.7560762421954929
1326,-46215.39583638045,NA,0.7560762421954929
1327,-46215.39583638045,NA,0.7560762421954929
1328,-46215.39583638045,NA,0.7560762421954929
1329,-46215.39583638045,NA,0.7560762421954929
1330,-46214.49167754285,NA,0.7700936640673698
1331,-46214.49167754285,NA,0.7700936640673698
1332,-46214.49015090884,NA,0.7698519948460163
1333,-46214.49015090884,NA,0.7698519948460163
1334,-46214.49015090884,NA,0.7698519948460163
1335,-46214.49015090884,NA,0.7698519948460163
1336,-46214.49015090884,NA,0.7698519948460163
1337,-46214.49015090884,NA,0.7698519948460163
1338,-46214.49597813886,NA,0.7681764968909957
1339,-46214.49597813886,NA,0.7681764968909957
1340,-46214.49597813886,NA,0.7681764968909957
1341,-46214.49597813886,NA,0.7681764968909957
1342,-46215.06215463145,NA,0.758792899505385
1343,-46214.70690935445,NA,0.76283515108557165
1344,-46214.70690935445,NA,0.76283515108557165
1345,-46214.70690935445,NA,0.76283515108557165
1346,-46214.70690935445,NA,0.76283515108557165
1347,-46214.70690935445,NA,0.76283515108557165
1348,-46214.70690935445,NA,0.76283515108557165
1349,-46214.50108576848,NA,0.7678097932802042
1350,-46214.50108576848,NA,0.7678097932802042
1351,-46214.50108576848,NA,0.7678097932802042
1352,-46214.50108576848,NA,0.7678097932802042
1353,-46214.50108576848,NA,0.7678097932802042
1354,-46214.50108576848,NA,0.7678097932802042
1355,-46214.50108576848,NA,0.7678097932802042
1356,-46214.50108576848,NA,0.7678097932802042
1357,-46214.50108576848,NA,0.7678097932802042
1358,-46214.50108576848,NA,0.7678097932802042
1359,-46214.50108576848,NA,0.7678097932802042
1360,-46214.50108576848,NA,0.7678097932802042
1361,-46214.50108576848,NA,0.7678097932802042
1362,-46214.50108576848,NA,0.7678097932802042
1363,-46214.50108576848,NA,0.7678097932802042
1364,-46214.50108576848,NA,0.7678097932802042
1365,-46214.50108576848,NA,0.7678097932802042
1366,-46214.50108576848,NA,0.7678097932802042
1367,-46214.50108576848,NA,0.7678097932802042
1368,-46214.50108576848,NA,0.7678097932802042
1369,-46214.50108576848,NA,0.7678097932802042
1370,-46214.50108576848,NA,0.7678097932802042
1371,-46214.50108576848,NA,0.7678097932802042
1372,-46214.927340668626,NA,0.760115375041514
1373,-46214.48891547268,NA,0.7694309940469028
1374,-46214.48891547268,NA,0.7694309940469028
1375,-46214.48891547268,NA,0.7694309940469028
1376,-46214.998519270615,NA,0.7593951367114155
1377,-46214.998519270615,NA,0.7593951367114155
1378,-46214.998519270615,NA,0.7593951367114155
1379,-46214.998519270615,NA,0.7593951367114155
1380,-46214.61151061569,NA,0.7742629352057874
1381,-46214.61151061569,NA,0.7742629352057874
1382,-46214.61151061569,NA,0.7742629352057874
1383,-46214.61151061569,NA,0.7742629352057874
1384,-46214.55176574844,NA,0.7728671784660064
1385,-46214.55176574844,NA,0.7728671784660064
1386,-46214.50199530838,NA,0.7709570170033642
1387,-46214.50199530838,NA,0.7709570170033642
1388,-46214.50199530838,NA,0.7709570170033642
1389,-46214.50199530838,NA,0.7709570170033642
1390,-46214.50199530838,NA,0.7709570170033642
1391,-46214.50199530838,NA,0.7709570170033642
1392,-46214.50199530838,NA,0.7709570170033642
1393,-46214.50199530838,NA,0.7709570170033642
1394,-46214.65961592671,NA,0.7635842297291487
1395,-46214.65961592671,NA,0.7635842297291487
1396,-46214.48896169234,NA,0.7694764535493125
1397,-46214.48896169234,NA,0.7694764535493125
1398,-46214.89462435449,NA,0.7604660716048652
1399,-46214.89462435449,NA,0.7604660716048652
1400,-46214.89462435449,NA,0.7604660716048652
1401,-46214.89462435449,NA,0.7604660716048652
1402,-46214.89462435449,NA,0.7604660716048652
1403,-46214.61047818824,NA,0.7742421823456217
1404,-46214.61047818824,NA,0.7742421823456217
1405,-46214.61047818824,NA,0.7742421823456217
1406,-46214.61047818824,NA,0.7742421823456217
1407,-46214.61047818824,NA,0.7742421823456217
1408,-46214.61047818824,NA,0.7742421823456217
1409,-46214.61047818824,NA,0.7742421823456217
1410,-46214.61047818824,NA,0.7742421823456217
1411,-46214.61047818824,NA,0.7742421823456217
1412,-46214.5432448456,NA,0.7660960414566582
1413,-46214.5432448456,NA,0.7660960414566582
1414,-46214.5432448456,NA,0.7660960414566582
1415,-46214.5432448456,NA,0.7660960414566582
1416,-46214.5432448456,NA,0.7660960414566582
1417,-46214.55001543596,NA,0.7728178687968493
1418,-46214.55001543596,NA,0.7728178687968493
1419,-46214.66258017186,NA,0.7751988207028707
1420,-46214.66258017186,NA,0.7751988207028707
1421,-46214.48888646544,NA,0.769368951353891
1422,-46214.71495789249,NA,0.7627161163707659
1423,-46215.01485821631,NA,0.7795465838891725
1424,-46214.51420495272,NA,0.7671298372411299
1425,-46215.686032921774,NA,0.7847768523862944
1426,-46215.686032921774,NA,0.7847768523862944
1427,-46216.06125607543,NA,0.7870545675481934
1428,-46216.06125607543,NA,0.7870545675481934
1429,-46214.518804878084,NA,0.7669363612405456
1430,-46214.518804878084,NA,0.7669363612405456
1431,-46214.518804878084,NA,0.7669363612405456
1432,-46214.518804878084,NA,0.7669363612405456
1433,-46214.518804878084,NA,0.7669363612405456
1434,-46214.518804878084,NA,0.7669363612405456
1435,-46215.1845897542,NA,0.7577218962224328
1436,-46215.1845897542,NA,0.7577218962224328
1437,-46214.575389621095,NA,0.7652451527319932
1438,-46214.575389621095,NA,0.7652451527319932
1439,-46214.48996705412,NA,0.7688941764289048
1440,-46214.48996705412,NA,0.7688941764289048
1441,-46214.48996705412,NA,0.7688941764289048
1442,-46215.384019376594,NA,0.7561628601556626
1443,-46215.384019376594,NA,0.7561628601556626
1444,-46215.384019376594,NA,0.7561628601556626
1445,-46215.384019376594,NA,0.7561628601556626
1446,-46215.575362291536,NA,0.7840401647595636
1447,-46215.575362291536,NA,0.7840401647595636
1448,-46215.575362291536,NA,0.7840401647595636
1449,-46215.575362291536,NA,0.7840401647595636
1450,-46214.5018693861,NA,0.7677609932427767
1451,-46214.5018693861,NA,0.7677609932427767
1452,-46215.11810408301,NA,0.7805078840868864
1453,-46215.11810408301,NA,0.7805078840868864
1454,-46215.11810408301,NA,0.7805078840868864
1455,-46214.489288559205,NA,0.76963516297103
1456,-46214.489288559205,NA,0.76963516297103
1457,-46214.489288559205,NA,0.76963516297103
1458,-46214.489288559205,NA,0.76963516297103
1459,-46214.489288559205,NA,0.76963516297103
1460,-46214.674881060964,NA,0.7754028035770673
1461,-46214.50451967213,NA,0.7676060265520949
1462,-46214.50451967213,NA,0.7676060265520949
1463,-46214.50451967213,NA,0.7676060265520949
1464,-46214.50451967213,NA,0.7676060265520949
1465,-46214.50451967213,NA,0.7676060265520949
1466,-46214.50451967213,NA,0.7676060265520949
1467,-46214.91110920839,NA,0.7602876618871429
1468,-46214.91110920839,NA,0.7602876618871429
1469,-46214.91110920839,NA,0.7602876618871429
1470,-46219.24804884165,NA,0.7389389935268187
1471,-46214.8909696996,NA,0.7605061140190406
1472,-46214.8909696996,NA,0.7605061140190406
1473,-46214.8909696996,NA,0.7605061140190406
1474,-46214.8909696996,NA,0.7605061140190406
1475,-46214.8909696996,NA,0.7605061140190406
1476,-46214.8909696996,NA,0.7605061140190406
1477,-46214.8909696996,NA,0.7605061140190406
1478,-46214.8909696996,NA,0.7605061140190406
1479,-46215.24699715307,NA,0.7816044988218714
1480,-46215.24699715307,NA,0.7816044988218714
1481,-46215.65688630245,NA,0.7845861857399974
1482,-46215.65688630245,NA,0.7845861857399974
1483,-46215.65688630245,NA,0.7845861857399974
1484,-46215.65688630245,NA,0.7845861857399974
1485,-46215.65688630245,NA,0.7845861857399974
1486,-46215.491468525586,NA,0.7834568978527076
1487,-46215.30250699223,NA,0.7820482396075942
1488,-46215.30250699223,NA,0.7820482396075942
1489,-46215.54499727647,NA,0.7838316888861887
1490,-46215.54499727647,NA,0.7838316888861887
1491,-46215.23329628036,NA,0.757322409644462
1492,-46215.23329628036,NA,0.757322409644462
1493,-46215.23329628036,NA,0.757322409644462
1494,-46215.23329628036,NA,0.757322409644462
1495,-46215.23329628036,NA,0.757322409644462
1496,-46215.373376350864,NA,0.7825936687578068
1497,-46215.373376350864,NA,0.7825936687578068
1498,-46215.373376350864,NA,0.7825936687578068
1499,-46215.373376350864,NA,0.7825936687578068
1500,-46214.49797107243,NA,0.7706883927328204
1501,-46214.49797107243,NA,0.7706883927328204
1502,-46214.49797107243,NA,0.7706883927328204
1503,-46214.49797107243,NA,0.7706883927328204
1504,-46214.69203674239,NA,0.7630610591344309
1505,-46214.69203674239,NA,0.7630610591344309
1506,-46214.69203674239,NA,0.7630610591344309
1507,-46214.69203674239,NA,0.7630610591344309
1508,-46214.69203674239,NA,0.7630610591344309
1509,-46214.69203674239,NA,0.7630610591344309
1510,-46214.69203674239,NA,0.7630610591344309
1511,-46214.69203674239,NA,0.7630610591344309
1512,-46214.69203674239,NA,0.7630610591344309
1513,-46214.55679570409,NA,0.7730051938642643
1514,-46214.55679570409,NA,0.7730051938642643
1515,-46214.49736735467,NA,0.7680663637550272
1516,-46214.669506485494,NA,0.7634197153222121
1517,-46214.669506485494,NA,0.7634197153222121
1518,-46214.49171436661,NA,0.7700985254242554
1519,-46215.25714021908,NA,0.7571316203195472
1520,-46215.25714021908,NA,0.7571316203195472
1521,-46215.25714021908,NA,0.7571316203195472
1522,-46214.54777753518,NA,0.765963061800375
1523,-46214.54777753518,NA,0.765963061800375
1524,-46214.784565838156,NA,0.7769862508790676
1525,-46214.784565838156,NA,0.7769862508790676
1526,-46214.784565838156,NA,0.7769862508790676
1527,-46214.784565838156,NA,0.7769862508790676
1528,-46214.650330187585,NA,0.7637430908328036
1529,-46214.49753004753,NA,0.7706555927190832
1530,-46214.49753004753,NA,0.7706555927190832
1531,-46214.49753004753,NA,0.7706555927190832
1532,-46214.49753004753,NA,0.7706555927190832
1533,-46214.54406813758,NA,0.7726448315764901
1534,-46214.56074768725,NA,0.7731100917475607
1535,-46214.497845754406,NA,0.7680305595830991
1536,-46214.608542304064,NA,0.7742030313128377
1537,-46214.608542304064,NA,0.7742030313128377
1538,-46214.608542304064,NA,0.7742030313128377
1539,-46214.608542304064,NA,0.7742030313128377
1540,-46214.52799859285,NA,0.7721239856081825
1541,-46214.52799859285,NA,0.7721239856081825
1542,-46214.52799859285,NA,0.7721239856081825
1543,-46214.52799859285,NA,0.7721239856081825
1544,-46214.52799859285,NA,0.7721239856081825
1545,-46214.844509054194,NA,0.7777272545824521
1546,-46214.844509054194,NA,0.7777272545824521
1547,-46214.48928923867,NA,0.7696353996150997
1548,-46214.48928923867,NA,0.7696353996150997
1549,-46214.62992473895,NA,0.7641091377409213
1550,-46214.62992473895,NA,0.7641091377409213
1551,-46214.62992473895,NA,0.7641091377409213
1552,-46214.62992473895,NA,0.7641091377409213
1553,-46214.495015161934,NA,0.770449980955845
1554,-46217.17521951408,NA,0.7925777595578923
1555,-46214.489869196965,NA,0.7697930995399183
1556,-46214.489869196965,NA,0.7697930995399183
1557,-46214.489869196965,NA,0.7697930995399183
1558,-46214.76350521806,NA,0.7620392522253514
1559,-46214.77227921304,NA,0.7619235257304124
1560,-46214.77227921304,NA,0.7619235257304124
1561,-46214.77227921304,NA,0.7619235257304124
1562,-46214.77227921304,NA,0.7619235257304124
1563,-46214.77227921304,NA,0.7619235257304124
1564,-46214.77227921304,NA,0.7619235257304124
1565,-46214.77227921304,NA,0.7619235257304124
1566,-46214.65385725917,NA,0.7636822232048373
1567,-46214.65385725917,NA,0.7636822232048373
1568,-46214.65385725917,NA,0.7636822232048373
1569,-46214.65385725917,NA,0.7636822232048373
1570,-46214.65385725917,NA,0.7636822232048373
1571,-46218.75892913546,NA,0.740550293953974
1572,-46215.66326684655,NA,0.7542485169495411
1573,-46215.66326684655,NA,0.7542485169495411
1574,-46215.66326684655,NA,0.7542485169495411
1575,-46215.50262611937,NA,0.7553177628021512
1576,-46215.50262611937,NA,0.7553177628021512
1577,-46215.50262611937,NA,0.7553177628021512
1578,-46215.50262611937,NA,0.7553177628021512
1579,-46215.50262611937,NA,0.7553177628021512
1580,-46215.10825256188,NA,0.7583773350842551
1581,-46215.10825256188,NA,0.7583773350842551
1582,-46215.10825256188,NA,0.7583773350842551
1583,-46215.10825256188,NA,0.7583773350842551
1584,-46214.48889370295,NA,0.7693946356694398
1585,-46214.90481182519,NA,0.7603553968145416
1586,-46217.07801967112,NA,0.7469338700785604
1587,-46215.65876663573,NA,0.7542774367475649
1588,-46215.28048170072,NA,0.7569477028291629
1589,-46215.29803287243,NA,0.7820130366920274
1590,-46215.13485687166,NA,0.758144538911214
1591,-46214.81122894032,NA,0.7614302562242689
1592,-46214.742195966115,NA,0.77641635406362
1593,-46214.7255798158,NA,0.762562228549084
1594,-46214.7255798158,NA,0.762562228549084
1595,-46214.7255798158,NA,0.762562228549084
1596,-46214.7255798158,NA,0.762562228549084
1597,-46215.253511335475,NA,0.7571604638725503
1598,-46215.253511335475,NA,0.7571604638725503
1599,-46215.253511335475,NA,0.7571604638725503
1600,-46215.253511335475,NA,0.7571604638725503
1601,-46215.253511335475,NA,0.7571604638725503
1602,-46215.253511335475,NA,0.7571604638725503
1603,-46215.253511335475,NA,0.7571604638725503
